workerid,rt,trial_type,name,object_level,sentence,gender,object,question,effect,cause,response,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
70,6950,cause_effect_prior,Carol,object_high,Carol cut off  15 taxi drivers.,F,taxi drivers,How many of the taxi drivers do you think honked?,honked,cut off __,11,english,1,Female,31,,Confused,2,Mac,1080,1920,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,32Q90QCQ1SKIU3K72KH5XJD7KWJEKH,70,Submitted,Mon Sep 21 07:54:19 PDT 2015,Fri Sep 18 07:47:05 PDT 2015,Fri Sep 18 07:54:19 PDT 2015,,,,,,[],{},7.186733333333334
70,7123,cause_effect_prior,Laura,object_low,Laura wrote  15 birthday cards.,F,birthday cards,How many of the birthday cards do you think had the letter Z in them?,had the letter Z in them,wrote __,1,english,1,Female,31,,Confused,2,Mac,1080,1920,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,32Q90QCQ1SKIU3K72KH5XJD7KWJEKH,70,Submitted,Mon Sep 21 07:54:19 PDT 2015,Fri Sep 18 07:47:05 PDT 2015,Fri Sep 18 07:54:19 PDT 2015,,,,,,[],{},7.186733333333334
70,6703,cause_effect_prior,Elizabeth,object_mid,Elizabeth spilled red nail polish on  15 white shirts.,F,white shirts,How many of the white shirts do you think got stained?,got stained,spilled red nail polish on __,15,english,1,Female,31,,Confused,2,Mac,1080,1920,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,32Q90QCQ1SKIU3K72KH5XJD7KWJEKH,70,Submitted,Mon Sep 21 07:54:19 PDT 2015,Fri Sep 18 07:47:05 PDT 2015,Fri Sep 18 07:54:19 PDT 2015,,,,,,[],{},7.186733333333334
70,8736,cause_effect_prior,Karen,object_mid,Karen heated up  15 balls of tin foil  in a microwave.,F,balls of tin foil,How many of the balls of tin foil do you think exploded?,exploded,heated up __ in a microwave,15,english,1,Female,31,,Confused,2,Mac,1080,1920,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,32Q90QCQ1SKIU3K72KH5XJD7KWJEKH,70,Submitted,Mon Sep 21 07:54:19 PDT 2015,Fri Sep 18 07:47:05 PDT 2015,Fri Sep 18 07:54:19 PDT 2015,,,,,,[],{},7.186733333333334
70,8332,cause_effect_prior,Robert,object_mid,Robert took a picture with  15 phones.,M,phones,How many of the phones do you think flashed?,flashed,took a picture with __,6,english,1,Female,31,,Confused,2,Mac,1080,1920,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,32Q90QCQ1SKIU3K72KH5XJD7KWJEKH,70,Submitted,Mon Sep 21 07:54:19 PDT 2015,Fri Sep 18 07:47:05 PDT 2015,Fri Sep 18 07:54:19 PDT 2015,,,,,,[],{},7.186733333333334
70,7502,cause_effect_prior,Kimberly,object_low,Kimberly threw  15 balloons  into a pool.,F,balloons,How many of the balloons do you think sank?,sank,threw __ into a pool,0,english,1,Female,31,,Confused,2,Mac,1080,1920,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,32Q90QCQ1SKIU3K72KH5XJD7KWJEKH,70,Submitted,Mon Sep 21 07:54:19 PDT 2015,Fri Sep 18 07:47:05 PDT 2015,Fri Sep 18 07:54:19 PDT 2015,,,,,,[],{},7.186733333333334
70,6062,cause_effect_prior,Ronald,object_mid,Ronald wrote  15 songs.,M,songs,How many of the songs do you think rhymed?,rhymed,wrote __,13,english,1,Female,31,,Confused,2,Mac,1080,1920,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,32Q90QCQ1SKIU3K72KH5XJD7KWJEKH,70,Submitted,Mon Sep 21 07:54:19 PDT 2015,Fri Sep 18 07:47:05 PDT 2015,Fri Sep 18 07:54:19 PDT 2015,,,,,,[],{},7.186733333333334
70,9795,cause_effect_prior,Samantha,object_low,Samantha saw  15 strawberries.,F,strawberries,How many of the strawberries do you think were green?,were green,saw __,4,english,1,Female,31,,Confused,2,Mac,1080,1920,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,32Q90QCQ1SKIU3K72KH5XJD7KWJEKH,70,Submitted,Mon Sep 21 07:54:19 PDT 2015,Fri Sep 18 07:47:05 PDT 2015,Fri Sep 18 07:54:19 PDT 2015,,,,,,[],{},7.186733333333334
70,7418,cause_effect_prior,Deborah,object_low,Deborah threw  15 baseballs  against a wall.,F,baseballs,How many of the baseballs do you think stuck to the wall?,stuck to the wall,threw __ against a wall,0,english,1,Female,31,,Confused,2,Mac,1080,1920,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,32Q90QCQ1SKIU3K72KH5XJD7KWJEKH,70,Submitted,Mon Sep 21 07:54:19 PDT 2015,Fri Sep 18 07:47:05 PDT 2015,Fri Sep 18 07:54:19 PDT 2015,,,,,,[],{},7.186733333333334
70,11801,cause_effect_prior,Amanda,object_high,Amanda pressed the breaks on  15 cars.,F,cars,How many of the cars do you think stopped?,stopped,pressed the breaks on __,15,english,1,Female,31,,Confused,2,Mac,1080,1920,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,32Q90QCQ1SKIU3K72KH5XJD7KWJEKH,70,Submitted,Mon Sep 21 07:54:19 PDT 2015,Fri Sep 18 07:47:05 PDT 2015,Fri Sep 18 07:54:19 PDT 2015,,,,,,[],{},7.186733333333334
70,8449,cause_effect_prior,Betty,object_low,Betty pressed the &quotecharon&quotechar button on  15 cd-players.,F,cd-players,How many of the cd-players do you think lit up?,lit up,pressed the &quotecharon&quotechar button on __,14,english,1,Female,31,,Confused,2,Mac,1080,1920,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,32Q90QCQ1SKIU3K72KH5XJD7KWJEKH,70,Submitted,Mon Sep 21 07:54:19 PDT 2015,Fri Sep 18 07:47:05 PDT 2015,Fri Sep 18 07:54:19 PDT 2015,,,,,,[],{},7.186733333333334
70,13279,cause_effect_prior,Christina,object_high,Christina left seeds out for  15 birds.,F,birds,How many of the birds do you think ate the seeds?,ate the seeds,left seeds out for __,15,english,1,Female,31,,Confused,2,Mac,1080,1920,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,32Q90QCQ1SKIU3K72KH5XJD7KWJEKH,70,Submitted,Mon Sep 21 07:54:19 PDT 2015,Fri Sep 18 07:47:05 PDT 2015,Fri Sep 18 07:54:19 PDT 2015,,,,,,[],{},7.186733333333334
70,6306,cause_effect_prior,Jacob,object_high,Jacob lit  15 gas tanks.,M,gas tanks,How many of the gas tanks do you think exploded?,exploded,lit __,15,english,1,Female,31,,Confused,2,Mac,1080,1920,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,32Q90QCQ1SKIU3K72KH5XJD7KWJEKH,70,Submitted,Mon Sep 21 07:54:19 PDT 2015,Fri Sep 18 07:47:05 PDT 2015,Fri Sep 18 07:54:19 PDT 2015,,,,,,[],{},7.186733333333334
70,14692,cause_effect_prior,Ashley,object_mid,Ashley left the lights on in  15 old cars.,F,old cars,How many of the old cars do you think beeped?,beeped,left the lights on in __,0,english,1,Female,31,,Confused,2,Mac,1080,1920,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,32Q90QCQ1SKIU3K72KH5XJD7KWJEKH,70,Submitted,Mon Sep 21 07:54:19 PDT 2015,Fri Sep 18 07:47:05 PDT 2015,Fri Sep 18 07:54:19 PDT 2015,,,,,,[],{},7.186733333333334
70,10049,cause_effect_prior,Jennifer,object_low,Jennifer pushed  15 toy cars.,F,toy cars,How many of the toy cars do you think rolled?,rolled,pushed __,12,english,1,Female,31,,Confused,2,Mac,1080,1920,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,32Q90QCQ1SKIU3K72KH5XJD7KWJEKH,70,Submitted,Mon Sep 21 07:54:19 PDT 2015,Fri Sep 18 07:47:05 PDT 2015,Fri Sep 18 07:54:19 PDT 2015,,,,,,[],{},7.186733333333334
70,9448,cause_effect_prior,Ryan,object_mid,Ryan put  15 oreos  in a bucket of water.,M,oreos,How many of the oreos do you think dissolved?,dissolved,put __ in a bucket of water,0,english,1,Female,31,,Confused,2,Mac,1080,1920,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,32Q90QCQ1SKIU3K72KH5XJD7KWJEKH,70,Submitted,Mon Sep 21 07:54:19 PDT 2015,Fri Sep 18 07:47:05 PDT 2015,Fri Sep 18 07:54:19 PDT 2015,,,,,,[],{},7.186733333333334
70,8742,cause_effect_prior,Gregory,object_low,Gregory punched  15 shelves.,M,shelves,How many of the shelves do you think fell down?,fell down,punched __,11,english,1,Female,31,,Confused,2,Mac,1080,1920,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,32Q90QCQ1SKIU3K72KH5XJD7KWJEKH,70,Submitted,Mon Sep 21 07:54:19 PDT 2015,Fri Sep 18 07:47:05 PDT 2015,Fri Sep 18 07:54:19 PDT 2015,,,,,,[],{},7.186733333333334
70,8020,cause_effect_prior,Frank,object_high,Frank put  15 banana peels  in a compost pile for a month.,M,banana peels,How many of the banana peels do you think decomposed?,decomposed,put __ in a compost pile for a month,14,english,1,Female,31,,Confused,2,Mac,1080,1920,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,32Q90QCQ1SKIU3K72KH5XJD7KWJEKH,70,Submitted,Mon Sep 21 07:54:19 PDT 2015,Fri Sep 18 07:47:05 PDT 2015,Fri Sep 18 07:54:19 PDT 2015,,,,,,[],{},7.186733333333334
70,3892,cause_effect_prior,George,object_high,George put  15 berries  in the freezer.,M,berries,How many of the berries do you think froze?,froze,put __ in the freezer,15,english,1,Female,31,,Confused,2,Mac,1080,1920,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,32Q90QCQ1SKIU3K72KH5XJD7KWJEKH,70,Submitted,Mon Sep 21 07:54:19 PDT 2015,Fri Sep 18 07:47:05 PDT 2015,Fri Sep 18 07:54:19 PDT 2015,,,,,,[],{},7.186733333333334
70,19412,cause_effect_prior,Margaret,object_mid,Margaret left  15 bike lights  on (and unplugged) all day.,F,bike lights,How many of the bike lights do you think ran out of batteries?,ran out of batteries,left __ on (and unplugged) all day,3,english,1,Female,31,,Confused,2,Mac,1080,1920,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,32Q90QCQ1SKIU3K72KH5XJD7KWJEKH,70,Submitted,Mon Sep 21 07:54:19 PDT 2015,Fri Sep 18 07:47:05 PDT 2015,Fri Sep 18 07:54:19 PDT 2015,,,,,,[],{},7.186733333333334
70,8722,cause_effect_prior,Helen,object_mid,Helen left  15 crayons  in the hot sun.,F,crayons,How many of the crayons do you think melted?,melted,left __ in the hot sun,15,english,1,Female,31,,Confused,2,Mac,1080,1920,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,32Q90QCQ1SKIU3K72KH5XJD7KWJEKH,70,Submitted,Mon Sep 21 07:54:19 PDT 2015,Fri Sep 18 07:47:05 PDT 2015,Fri Sep 18 07:54:19 PDT 2015,,,,,,[],{},7.186733333333334
70,4219,cause_effect_prior,Richard,object_mid,Richard poked  15 balloons  with a pin.,M,balloons,How many of the balloons do you think popped?,popped,poked __ with a pin,15,english,1,Female,31,,Confused,2,Mac,1080,1920,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,32Q90QCQ1SKIU3K72KH5XJD7KWJEKH,70,Submitted,Mon Sep 21 07:54:19 PDT 2015,Fri Sep 18 07:47:05 PDT 2015,Fri Sep 18 07:54:19 PDT 2015,,,,,,[],{},7.186733333333334
70,4738,cause_effect_prior,Janet,object_low,Janet told a joke to  15 lawyers.,F,lawyers,How many of the lawyers do you think laughed?,laughed,told a joke to __,13,english,1,Female,31,,Confused,2,Mac,1080,1920,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,32Q90QCQ1SKIU3K72KH5XJD7KWJEKH,70,Submitted,Mon Sep 21 07:54:19 PDT 2015,Fri Sep 18 07:47:05 PDT 2015,Fri Sep 18 07:54:19 PDT 2015,,,,,,[],{},7.186733333333334
70,9480,cause_effect_prior,Sharon,object_mid,Sharon left  15 hats  on a table on a windy day.,F,hats,How many of the hats do you think blew away?,blew away,left __ on a table on a windy day,12,english,1,Female,31,,Confused,2,Mac,1080,1920,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,32Q90QCQ1SKIU3K72KH5XJD7KWJEKH,70,Submitted,Mon Sep 21 07:54:19 PDT 2015,Fri Sep 18 07:47:05 PDT 2015,Fri Sep 18 07:54:19 PDT 2015,,,,,,[],{},7.186733333333334
71,4060,cause_effect_prior,Cynthia,object_high,Cynthia took a picture with  15 cameras.,F,cameras,How many of the cameras do you think flashed?,flashed,took a picture with __,11,English,1,Male,24,,Yes,1,Windows,900,1440,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,30LB5CDZNC9ES84ZUEL0Z9ZGU4LZ01,71,Submitted,Mon Sep 21 07:54:25 PDT 2015,Fri Sep 18 07:51:17 PDT 2015,Fri Sep 18 07:54:25 PDT 2015,,,,,,[],{},2.1351833333333334
71,2731,cause_effect_prior,Helen,object_mid,Helen left  15 crayons  in the hot sun.,F,crayons,How many of the crayons do you think melted?,melted,left __ in the hot sun,15,English,1,Male,24,,Yes,1,Windows,900,1440,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,30LB5CDZNC9ES84ZUEL0Z9ZGU4LZ01,71,Submitted,Mon Sep 21 07:54:25 PDT 2015,Fri Sep 18 07:51:17 PDT 2015,Fri Sep 18 07:54:25 PDT 2015,,,,,,[],{},2.1351833333333334
71,8076,cause_effect_prior,Jack,object_mid,Jack left  15 bike lights  on (and unplugged) all day.,M,bike lights,How many of the bike lights do you think ran out of batteries?,ran out of batteries,left __ on (and unplugged) all day,15,English,1,Male,24,,Yes,1,Windows,900,1440,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,30LB5CDZNC9ES84ZUEL0Z9ZGU4LZ01,71,Submitted,Mon Sep 21 07:54:25 PDT 2015,Fri Sep 18 07:51:17 PDT 2015,Fri Sep 18 07:54:25 PDT 2015,,,,,,[],{},2.1351833333333334
71,2867,cause_effect_prior,Scott,object_low,Scott wrote  15 poems.,M,poems,How many of the poems do you think rhymed?,rhymed,wrote __,8,English,1,Male,24,,Yes,1,Windows,900,1440,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,30LB5CDZNC9ES84ZUEL0Z9ZGU4LZ01,71,Submitted,Mon Sep 21 07:54:25 PDT 2015,Fri Sep 18 07:51:17 PDT 2015,Fri Sep 18 07:54:25 PDT 2015,,,,,,[],{},2.1351833333333334
71,5329,cause_effect_prior,Jerry,object_low,Jerry left the lights on in  15 houses.,M,houses,How many of the houses do you think beeped?,beeped,left the lights on in __,0,English,1,Male,24,,Yes,1,Windows,900,1440,Chrome,3RWB1RTQDIMZA992C7VBD67YM56P8H,35EE6WR8LG2CIUU0ASXWIQMXNDW177,Language study,A 7-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.50,Fri Sep 18 07:44:31 PDT 2015,120,0,0,0,Reviewable,NotReviewed,1 condition,2400,259200,Sun Oct 18 07:44:31 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=3RWB1RTQDIMZA992C7VBD67YM56P8H,30LB5CDZNC9ES84ZUEL0Z9ZGU4LZ01,71,Submitted,Mon Sep 21 07:54:25 PDT 2015,Fri Sep 18 07:51:17 PDT 2015,Fri Sep 18 07:54:25 PDT 2015,,,,,,[],{},2.1351833333333334
