workerid	rt	trial_type	actual_utterance	name	object_level	gender	num_objects	object	effect	actual_cause	quantifier	actual_effect_question	cause	response	other_gender	slide_number_in_experiment	language	enjoyment	gender	age	comments	asses	education	OS	screenH	screenW	Browser	hitid	hittypeid	title	description	keywords	reward	creationtime	assignments	numavailable	numpending	numcomplete	hitstatus	reviewstatus	annotation	assignmentduration	autoapprovaldelay	hitlifetime	viewhit	assignmentid	workerid	assignmentstatus	autoapprovaltime	assignmentaccepttime	assignmentsubmittime	assignmentapprovaltime	assignmentrejecttime	deadline	feedback	reject	Answer.catch_trials	Answer.condition	Answer.time_in_minutes
44	15776	cause_effect_prior	"Some of the fireworks exploded."	Kathleen	object_mid	F	15	fireworks	exploded	Kathleen lit  15 fireworks.	Some	How many fireworks exploded?	lit __	12	F	4	English	1	Female	33	I was confused about whether to follow the wording in the first part or the wording in cold. For example the nail vanish question, if 15 bottles were spilled on white shirts they would obviously stain but the statement in bold said otherwise. For this I marked 15 but the rest I went with the bold statement remark. 	Confused	3	Windows	1024	1280	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3M0NZ3JDP1XDNFQ0RKRCG4V556X5Z7	44	Submitted	Sat Jan 17 12:39:51 PST 2015	Wed Jan 14 12:31:48 PST 2015	Wed Jan 14 12:39:51 PST 2015						[]	{}	8.0209
44	16086	cause_effect_prior	"None of the limericks rhymed."	Joyce	object_high	F	15	limericks	rhymed	Joyce wrote  15 limericks.	None	How many limericks rhymed?	wrote __	0	M	5	English	1	Female	33	I was confused about whether to follow the wording in the first part or the wording in cold. For example the nail vanish question, if 15 bottles were spilled on white shirts they would obviously stain but the statement in bold said otherwise. For this I marked 15 but the rest I went with the bold statement remark. 	Confused	3	Windows	1024	1280	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3M0NZ3JDP1XDNFQ0RKRCG4V556X5Z7	44	Submitted	Sat Jan 17 12:39:51 PST 2015	Wed Jan 14 12:31:48 PST 2015	Wed Jan 14 12:39:51 PST 2015						[]	{}	8.0209
44	17848	cause_effect_prior	"Some of the pancakes landed flat."	Janet	object_mid	F	15	pancakes	landed flat	Janet tossed  15 pancakes.	Some	How many pancakes landed flat?	tossed __	13	M	6	English	1	Female	33	I was confused about whether to follow the wording in the first part or the wording in cold. For example the nail vanish question, if 15 bottles were spilled on white shirts they would obviously stain but the statement in bold said otherwise. For this I marked 15 but the rest I went with the bold statement remark. 	Confused	3	Windows	1024	1280	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3M0NZ3JDP1XDNFQ0RKRCG4V556X5Z7	44	Submitted	Sat Jan 17 12:39:51 PST 2015	Wed Jan 14 12:31:48 PST 2015	Wed Jan 14 12:39:51 PST 2015						[]	{}	8.0209
44	18339	cause_effect_prior	"Some of the dogs ate the seeds."	Heather	object_low	F	15	dogs	ate the seeds	Heather left seeds out for  15 dogs.	Some	How many dogs ate the seeds?	left seeds out for __	8	M	7	English	1	Female	33	I was confused about whether to follow the wording in the first part or the wording in cold. For example the nail vanish question, if 15 bottles were spilled on white shirts they would obviously stain but the statement in bold said otherwise. For this I marked 15 but the rest I went with the bold statement remark. 	Confused	3	Windows	1024	1280	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3M0NZ3JDP1XDNFQ0RKRCG4V556X5Z7	44	Submitted	Sat Jan 17 12:39:51 PST 2015	Wed Jan 14 12:31:48 PST 2015	Wed Jan 14 12:39:51 PST 2015						[]	{}	8.0209
44	10230	cause_effect_prior	"Nothing out of the ordinary."	Christopher	object_high	M	15	ice cubes	melted	Christopher left  15 ice cubes  in the hot sun.	short_filler	How many ice cubes melted?	left __ in the hot sun	15	F	8	English	1	Female	33	I was confused about whether to follow the wording in the first part or the wording in cold. For example the nail vanish question, if 15 bottles were spilled on white shirts they would obviously stain but the statement in bold said otherwise. For this I marked 15 but the rest I went with the bold statement remark. 	Confused	3	Windows	1024	1280	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3M0NZ3JDP1XDNFQ0RKRCG4V556X5Z7	44	Submitted	Sat Jan 17 12:39:51 PST 2015	Wed Jan 14 12:31:48 PST 2015	Wed Jan 14 12:39:51 PST 2015						[]	{}	8.0209
44	8683	cause_effect_prior	"All of the bottles of hand soap froze."	Joseph	object_low	M	15	bottles of hand soap	froze	Joseph put  15 bottles of hand soap  in the freezer.	All	How many bottles of hand soap froze?	put __ in the freezer	15	M	9	English	1	Female	33	I was confused about whether to follow the wording in the first part or the wording in cold. For example the nail vanish question, if 15 bottles were spilled on white shirts they would obviously stain but the statement in bold said otherwise. For this I marked 15 but the rest I went with the bold statement remark. 	Confused	3	Windows	1024	1280	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3M0NZ3JDP1XDNFQ0RKRCG4V556X5Z7	44	Submitted	Sat Jan 17 12:39:51 PST 2015	Wed Jan 14 12:31:48 PST 2015	Wed Jan 14 12:39:51 PST 2015						[]	{}	8.0209
44	11644	cause_effect_prior	"Some of the webcams flashed."	Timothy	object_low	M	15	webcams	flashed	Timothy took a picture with  15 webcams.	Some	How many webcams flashed?	took a picture with __	5	F	10	English	1	Female	33	I was confused about whether to follow the wording in the first part or the wording in cold. For example the nail vanish question, if 15 bottles were spilled on white shirts they would obviously stain but the statement in bold said otherwise. For this I marked 15 but the rest I went with the bold statement remark. 	Confused	3	Windows	1024	1280	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3M0NZ3JDP1XDNFQ0RKRCG4V556X5Z7	44	Submitted	Sat Jan 17 12:39:51 PST 2015	Wed Jan 14 12:31:48 PST 2015	Wed Jan 14 12:39:51 PST 2015						[]	{}	8.0209
44	7499	cause_effect_prior	"As usual."	Daniel	object_high	M	15	napkins	blew away	Daniel left  15 napkins  on a table on a windy day.	short_filler	How many napkins blew away?	left __ on a table on a windy day	15	M	11	English	1	Female	33	I was confused about whether to follow the wording in the first part or the wording in cold. For example the nail vanish question, if 15 bottles were spilled on white shirts they would obviously stain but the statement in bold said otherwise. For this I marked 15 but the rest I went with the bold statement remark. 	Confused	3	Windows	1024	1280	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3M0NZ3JDP1XDNFQ0RKRCG4V556X5Z7	44	Submitted	Sat Jan 17 12:39:51 PST 2015	Wed Jan 14 12:31:48 PST 2015	Wed Jan 14 12:39:51 PST 2015						[]	{}	8.0209
44	7307	cause_effect_prior	"Nothing surprising there."	David	object_mid	M	15	sequins	stuck	David glued  15 sequins  to a piece of paper.	short_filler	How many sequins stuck?	glued __ to a piece of paper	15	M	12	English	1	Female	33	I was confused about whether to follow the wording in the first part or the wording in cold. For example the nail vanish question, if 15 bottles were spilled on white shirts they would obviously stain but the statement in bold said otherwise. For this I marked 15 but the rest I went with the bold statement remark. 	Confused	3	Windows	1024	1280	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3M0NZ3JDP1XDNFQ0RKRCG4V556X5Z7	44	Submitted	Sat Jan 17 12:39:51 PST 2015	Wed Jan 14 12:31:48 PST 2015	Wed Jan 14 12:39:51 PST 2015						[]	{}	8.0209
44	6953	cause_effect_prior	"Typical."	Emma	object_high	F	15	matches	burnt	Emma threw  15 matches  into a fire.	short_filler	How many matches burnt?	threw __ into a fire	15	M	13	English	1	Female	33	I was confused about whether to follow the wording in the first part or the wording in cold. For example the nail vanish question, if 15 bottles were spilled on white shirts they would obviously stain but the statement in bold said otherwise. For this I marked 15 but the rest I went with the bold statement remark. 	Confused	3	Windows	1024	1280	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3M0NZ3JDP1XDNFQ0RKRCG4V556X5Z7	44	Submitted	Sat Jan 17 12:39:51 PST 2015	Wed Jan 14 12:31:48 PST 2015	Wed Jan 14 12:39:51 PST 2015						[]	{}	8.0209
44	12129	cause_effect_prior	"I should start growing those myself."	Carolyn	object_high	F	15	clovers	were green	Carolyn saw  15 clovers.	long_filler	How many clovers were green?	saw __	15	F	14	English	1	Female	33	I was confused about whether to follow the wording in the first part or the wording in cold. For example the nail vanish question, if 15 bottles were spilled on white shirts they would obviously stain but the statement in bold said otherwise. For this I marked 15 but the rest I went with the bold statement remark. 	Confused	3	Windows	1024	1280	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3M0NZ3JDP1XDNFQ0RKRCG4V556X5Z7	44	Submitted	Sat Jan 17 12:39:51 PST 2015	Wed Jan 14 12:31:48 PST 2015	Wed Jan 14 12:39:51 PST 2015						[]	{}	8.0209
44	25199	cause_effect_prior	"All of the bike lights ran out of batteries."	Amy	object_mid	F	15	bike lights	ran out of batteries	Amy left  15 bike lights  on (and unplugged) all day.	All	How many bike lights ran out of batteries?	left __ on (and unplugged) all day	15	M	15	English	1	Female	33	I was confused about whether to follow the wording in the first part or the wording in cold. For example the nail vanish question, if 15 bottles were spilled on white shirts they would obviously stain but the statement in bold said otherwise. For this I marked 15 but the rest I went with the bold statement remark. 	Confused	3	Windows	1024	1280	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3M0NZ3JDP1XDNFQ0RKRCG4V556X5Z7	44	Submitted	Sat Jan 17 12:39:51 PST 2015	Wed Jan 14 12:31:48 PST 2015	Wed Jan 14 12:39:51 PST 2015						[]	{}	8.0209
44	8607	cause_effect_prior	"All of the balls of tin foil exploded."	Rebecca	object_mid	F	15	balls of tin foil	exploded	Rebecca heated up  15 balls of tin foil  in a microwave.	All	How many balls of tin foil exploded?	heated up __ in a microwave	15	F	16	English	1	Female	33	I was confused about whether to follow the wording in the first part or the wording in cold. For example the nail vanish question, if 15 bottles were spilled on white shirts they would obviously stain but the statement in bold said otherwise. For this I marked 15 but the rest I went with the bold statement remark. 	Confused	3	Windows	1024	1280	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3M0NZ3JDP1XDNFQ0RKRCG4V556X5Z7	44	Submitted	Sat Jan 17 12:39:51 PST 2015	Wed Jan 14 12:31:48 PST 2015	Wed Jan 14 12:39:51 PST 2015						[]	{}	8.0209
44	7966	cause_effect_prior	"None of the bicyclists honked."	Dorothy	object_low	F	15	bicyclists	honked	Dorothy cut off  15 bicyclists.	None	How many bicyclists honked?	cut off __	0	M	17	English	1	Female	33	I was confused about whether to follow the wording in the first part or the wording in cold. For example the nail vanish question, if 15 bottles were spilled on white shirts they would obviously stain but the statement in bold said otherwise. For this I marked 15 but the rest I went with the bold statement remark. 	Confused	3	Windows	1024	1280	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3M0NZ3JDP1XDNFQ0RKRCG4V556X5Z7	44	Submitted	Sat Jan 17 12:39:51 PST 2015	Wed Jan 14 12:31:48 PST 2015	Wed Jan 14 12:39:51 PST 2015						[]	{}	8.0209
44	16763	cause_effect_prior	"I just don't have the patience to write one of those."	Ronald	object_high	M	15	novels	had the letter Z in them	Ronald wrote  15 novels.	long_filler	How many novels had the letter Z in them?	wrote __	15	M	18	English	1	Female	33	I was confused about whether to follow the wording in the first part or the wording in cold. For example the nail vanish question, if 15 bottles were spilled on white shirts they would obviously stain but the statement in bold said otherwise. For this I marked 15 but the rest I went with the bold statement remark. 	Confused	3	Windows	1024	1280	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3M0NZ3JDP1XDNFQ0RKRCG4V556X5Z7	44	Submitted	Sat Jan 17 12:39:51 PST 2015	Wed Jan 14 12:31:48 PST 2015	Wed Jan 14 12:39:51 PST 2015						[]	{}	8.0209
44	14826	cause_effect_prior	"Some of the mirrors reflected the sunlight."	Kenneth	object_high	M	15	mirrors	reflected the sunlight	Kenneth placed  15 mirrors  in the sun.	Some	How many mirrors reflected the sunlight?	placed __ in the sun	9	M	19	English	1	Female	33	I was confused about whether to follow the wording in the first part or the wording in cold. For example the nail vanish question, if 15 bottles were spilled on white shirts they would obviously stain but the statement in bold said otherwise. For this I marked 15 but the rest I went with the bold statement remark. 	Confused	3	Windows	1024	1280	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3M0NZ3JDP1XDNFQ0RKRCG4V556X5Z7	44	Submitted	Sat Jan 17 12:39:51 PST 2015	Wed Jan 14 12:31:48 PST 2015	Wed Jan 14 12:39:51 PST 2015						[]	{}	8.0209
44	9475	cause_effect_prior	"Some of the books ripped."	Mark	object_high	M	15	books	ripped	Mark used  15 books  as dog toys.	Some	How many books ripped?	used __ as dog toys	15	M	20	English	1	Female	33	I was confused about whether to follow the wording in the first part or the wording in cold. For example the nail vanish question, if 15 bottles were spilled on white shirts they would obviously stain but the statement in bold said otherwise. For this I marked 15 but the rest I went with the bold statement remark. 	Confused	3	Windows	1024	1280	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3M0NZ3JDP1XDNFQ0RKRCG4V556X5Z7	44	Submitted	Sat Jan 17 12:39:51 PST 2015	Wed Jan 14 12:31:48 PST 2015	Wed Jan 14 12:39:51 PST 2015						[]	{}	8.0209
44	7890	cause_effect_prior	"None of the banana peels decomposed."	Jacob	object_high	M	15	banana peels	decomposed	Jacob put  15 banana peels  in a compost pile for a month.	None	How many banana peels decomposed?	put __ in a compost pile for a month	0	M	21	English	1	Female	33	I was confused about whether to follow the wording in the first part or the wording in cold. For example the nail vanish question, if 15 bottles were spilled on white shirts they would obviously stain but the statement in bold said otherwise. For this I marked 15 but the rest I went with the bold statement remark. 	Confused	3	Windows	1024	1280	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3M0NZ3JDP1XDNFQ0RKRCG4V556X5Z7	44	Submitted	Sat Jan 17 12:39:51 PST 2015	Wed Jan 14 12:31:48 PST 2015	Wed Jan 14 12:39:51 PST 2015						[]	{}	8.0209
44	8756	cause_effect_prior	"There are people starving in the world."	Jennifer	object_high	F	15	sugar cubes	dissolved	Jennifer put  15 sugar cubes  in a bucket of water.	long_filler	How many sugar cubes dissolved?	put __ in a bucket of water	15	M	22	English	1	Female	33	I was confused about whether to follow the wording in the first part or the wording in cold. For example the nail vanish question, if 15 bottles were spilled on white shirts they would obviously stain but the statement in bold said otherwise. For this I marked 15 but the rest I went with the bold statement remark. 	Confused	3	Windows	1024	1280	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3M0NZ3JDP1XDNFQ0RKRCG4V556X5Z7	44	Submitted	Sat Jan 17 12:39:51 PST 2015	Wed Jan 14 12:31:48 PST 2015	Wed Jan 14 12:39:51 PST 2015						[]	{}	8.0209
44	5356	cause_effect_prior	"None of the lawyers laughed."	Helen	object_low	F	15	lawyers	laughed	Helen told a joke to  15 lawyers.	None	How many lawyers laughed?	told a joke to __	0	F	23	English	1	Female	33	I was confused about whether to follow the wording in the first part or the wording in cold. For example the nail vanish question, if 15 bottles were spilled on white shirts they would obviously stain but the statement in bold said otherwise. For this I marked 15 but the rest I went with the bold statement remark. 	Confused	3	Windows	1024	1280	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3M0NZ3JDP1XDNFQ0RKRCG4V556X5Z7	44	Submitted	Sat Jan 17 12:39:51 PST 2015	Wed Jan 14 12:31:48 PST 2015	Wed Jan 14 12:39:51 PST 2015						[]	{}	8.0209
44	9253	cause_effect_prior	"Some of the balloons sank."	Shirley	object_low	F	15	balloons	sank	Shirley threw  15 balloons  into a pool.	Some	How many balloons sank?	threw __ into a pool	1	M	24	English	1	Female	33	I was confused about whether to follow the wording in the first part or the wording in cold. For example the nail vanish question, if 15 bottles were spilled on white shirts they would obviously stain but the statement in bold said otherwise. For this I marked 15 but the rest I went with the bold statement remark. 	Confused	3	Windows	1024	1280	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3M0NZ3JDP1XDNFQ0RKRCG4V556X5Z7	44	Submitted	Sat Jan 17 12:39:51 PST 2015	Wed Jan 14 12:31:48 PST 2015	Wed Jan 14 12:39:51 PST 2015						[]	{}	8.0209
44	5650	cause_effect_prior	"All of the shopping carts rolled."	Diane	object_mid	F	15	shopping carts	rolled	Diane pushed  15 shopping carts.	All	How many shopping carts rolled?	pushed __	15	M	25	English	1	Female	33	I was confused about whether to follow the wording in the first part or the wording in cold. For example the nail vanish question, if 15 bottles were spilled on white shirts they would obviously stain but the statement in bold said otherwise. For this I marked 15 but the rest I went with the bold statement remark. 	Confused	3	Windows	1024	1280	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3M0NZ3JDP1XDNFQ0RKRCG4V556X5Z7	44	Submitted	Sat Jan 17 12:39:51 PST 2015	Wed Jan 14 12:31:48 PST 2015	Wed Jan 14 12:39:51 PST 2015						[]	{}	8.0209
44	7397	cause_effect_prior	"Pretty normal."	Jessica	object_low	F	15	baseballs	stuck to the wall	Jessica threw  15 baseballs  against a wall.	short_filler	How many baseballs stuck to the wall?	threw __ against a wall	0	M	26	English	1	Female	33	I was confused about whether to follow the wording in the first part or the wording in cold. For example the nail vanish question, if 15 bottles were spilled on white shirts they would obviously stain but the statement in bold said otherwise. For this I marked 15 but the rest I went with the bold statement remark. 	Confused	3	Windows	1024	1280	Chrome	39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3SGAN4GQ95K0P4G38YLPDR0UE2FDX3	Language study	A 10-minute experiment where you answer some questions about events	language experiment study communication stanford fun cognitive science	$0.70	Wed Jan 14 12:30:05 PST 2015	120	0	0	0	Reviewable	NotReviewed	1 condition	2400	259200	Sat Jan 17 12:30:05 PST 2015	https://requester.mturk.com/mturk/manageHIT?HITId=39O6Z4JLX1W2UU766RG2ZXD9P4OVXI	3M0NZ3JDP1XDNFQ0RKRCG4V556X5Z7	44	Submitted	Sat Jan 17 12:39:51 PST 2015	Wed Jan 14 12:31:48 PST 2015	Wed Jan 14 12:39:51 PST 2015						[]	{}	8.0209
