workerid,rt,trial_type,name,responsetype,gender,num_objects,object,effect,actual_cause,cause,response,other_gender,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
36,7824,cause_effect_prior,Emily,ci_high,F,15,books,burnt,<strong>Emily threw  15 books  into a fire.</strong>,threw __ into a fire,15,M,6,English,2,Male,30,"Pretty interesting, though the houses one was confusing ""how many houses bleeped""? Makes no sense to me.",Yes,2,Windows,768,1024,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,37TRT2X24QQPCG25A8F3VW78FB4JBY,36,Submitted,Wed May 06 03:43:53 PDT 2015,Tue May 05 10:46:06 PDT 2015,Tue May 05 11:03:53 PDT 2015,,,,,,[],{},17.583583333333333
36,7824,cause_effect_prior,Emily,best_guess,F,15,books,burnt,<strong>Emily threw  15 books  into a fire.</strong>,threw __ into a fire,15,M,6,English,2,Male,30,"Pretty interesting, though the houses one was confusing ""how many houses bleeped""? Makes no sense to me.",Yes,2,Windows,768,1024,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,37TRT2X24QQPCG25A8F3VW78FB4JBY,36,Submitted,Wed May 06 03:43:53 PDT 2015,Tue May 05 10:46:06 PDT 2015,Tue May 05 11:03:53 PDT 2015,,,,,,[],{},17.583583333333333
36,15264,cause_effect_prior,Eric,confidence,M,15,white shirts,got stained,<strong>Eric spilled red nail polish on  15 white shirts.</strong>,spilled red nail polish on __,0.9,M,7,English,2,Male,30,"Pretty interesting, though the houses one was confusing ""how many houses bleeped""? Makes no sense to me.",Yes,2,Windows,768,1024,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,37TRT2X24QQPCG25A8F3VW78FB4JBY,36,Submitted,Wed May 06 03:43:53 PDT 2015,Tue May 05 10:46:06 PDT 2015,Tue May 05 11:03:53 PDT 2015,,,,,,[],{},17.583583333333333
36,15264,cause_effect_prior,Eric,ci_low,M,15,white shirts,got stained,<strong>Eric spilled red nail polish on  15 white shirts.</strong>,spilled red nail polish on __,10,M,7,English,2,Male,30,"Pretty interesting, though the houses one was confusing ""how many houses bleeped""? Makes no sense to me.",Yes,2,Windows,768,1024,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,37TRT2X24QQPCG25A8F3VW78FB4JBY,36,Submitted,Wed May 06 03:43:53 PDT 2015,Tue May 05 10:46:06 PDT 2015,Tue May 05 11:03:53 PDT 2015,,,,,,[],{},17.583583333333333
36,15264,cause_effect_prior,Eric,ci_high,M,15,white shirts,got stained,<strong>Eric spilled red nail polish on  15 white shirts.</strong>,spilled red nail polish on __,15,M,7,English,2,Male,30,"Pretty interesting, though the houses one was confusing ""how many houses bleeped""? Makes no sense to me.",Yes,2,Windows,768,1024,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,37TRT2X24QQPCG25A8F3VW78FB4JBY,36,Submitted,Wed May 06 03:43:53 PDT 2015,Tue May 05 10:46:06 PDT 2015,Tue May 05 11:03:53 PDT 2015,,,,,,[],{},17.583583333333333
36,15264,cause_effect_prior,Eric,best_guess,M,15,white shirts,got stained,<strong>Eric spilled red nail polish on  15 white shirts.</strong>,spilled red nail polish on __,15,M,7,English,2,Male,30,"Pretty interesting, though the houses one was confusing ""how many houses bleeped""? Makes no sense to me.",Yes,2,Windows,768,1024,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,37TRT2X24QQPCG25A8F3VW78FB4JBY,36,Submitted,Wed May 06 03:43:53 PDT 2015,Tue May 05 10:46:06 PDT 2015,Tue May 05 11:03:53 PDT 2015,,,,,,[],{},17.583583333333333
36,13274,cause_effect_prior,Anthony,confidence,M,15,bicycles,stopped,<strong>Anthony pressed the breaks on  15 bicycles.</strong>,pressed the breaks on __,0.77,F,8,English,2,Male,30,"Pretty interesting, though the houses one was confusing ""how many houses bleeped""? Makes no sense to me.",Yes,2,Windows,768,1024,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,37TRT2X24QQPCG25A8F3VW78FB4JBY,36,Submitted,Wed May 06 03:43:53 PDT 2015,Tue May 05 10:46:06 PDT 2015,Tue May 05 11:03:53 PDT 2015,,,,,,[],{},17.583583333333333
36,13274,cause_effect_prior,Anthony,ci_low,M,15,bicycles,stopped,<strong>Anthony pressed the breaks on  15 bicycles.</strong>,pressed the breaks on __,1,F,8,English,2,Male,30,"Pretty interesting, though the houses one was confusing ""how many houses bleeped""? Makes no sense to me.",Yes,2,Windows,768,1024,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,37TRT2X24QQPCG25A8F3VW78FB4JBY,36,Submitted,Wed May 06 03:43:53 PDT 2015,Tue May 05 10:46:06 PDT 2015,Tue May 05 11:03:53 PDT 2015,,,,,,[],{},17.583583333333333
36,13274,cause_effect_prior,Anthony,ci_high,M,15,bicycles,stopped,<strong>Anthony pressed the breaks on  15 bicycles.</strong>,pressed the breaks on __,15,F,8,English,2,Male,30,"Pretty interesting, though the houses one was confusing ""how many houses bleeped""? Makes no sense to me.",Yes,2,Windows,768,1024,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,37TRT2X24QQPCG25A8F3VW78FB4JBY,36,Submitted,Wed May 06 03:43:53 PDT 2015,Tue May 05 10:46:06 PDT 2015,Tue May 05 11:03:53 PDT 2015,,,,,,[],{},17.583583333333333
36,13274,cause_effect_prior,Anthony,best_guess,M,15,bicycles,stopped,<strong>Anthony pressed the breaks on  15 bicycles.</strong>,pressed the breaks on __,10,F,8,English,2,Male,30,"Pretty interesting, though the houses one was confusing ""how many houses bleeped""? Makes no sense to me.",Yes,2,Windows,768,1024,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,37TRT2X24QQPCG25A8F3VW78FB4JBY,36,Submitted,Wed May 06 03:43:53 PDT 2015,Tue May 05 10:46:06 PDT 2015,Tue May 05 11:03:53 PDT 2015,,,,,,[],{},17.583583333333333
36,7612,cause_effect_prior,Jacob,confidence,M,15,poems,rhymed,<strong>Jacob wrote  15 poems.</strong>,wrote __,0.5,F,9,English,2,Male,30,"Pretty interesting, though the houses one was confusing ""how many houses bleeped""? Makes no sense to me.",Yes,2,Windows,768,1024,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,37TRT2X24QQPCG25A8F3VW78FB4JBY,36,Submitted,Wed May 06 03:43:53 PDT 2015,Tue May 05 10:46:06 PDT 2015,Tue May 05 11:03:53 PDT 2015,,,,,,[],{},17.583583333333333
36,7612,cause_effect_prior,Jacob,ci_low,M,15,poems,rhymed,<strong>Jacob wrote  15 poems.</strong>,wrote __,1,F,9,English,2,Male,30,"Pretty interesting, though the houses one was confusing ""how many houses bleeped""? Makes no sense to me.",Yes,2,Windows,768,1024,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,37TRT2X24QQPCG25A8F3VW78FB4JBY,36,Submitted,Wed May 06 03:43:53 PDT 2015,Tue May 05 10:46:06 PDT 2015,Tue May 05 11:03:53 PDT 2015,,,,,,[],{},17.583583333333333
36,7612,cause_effect_prior,Jacob,ci_high,M,15,poems,rhymed,<strong>Jacob wrote  15 poems.</strong>,wrote __,15,F,9,English,2,Male,30,"Pretty interesting, though the houses one was confusing ""how many houses bleeped""? Makes no sense to me.",Yes,2,Windows,768,1024,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,37TRT2X24QQPCG25A8F3VW78FB4JBY,36,Submitted,Wed May 06 03:43:53 PDT 2015,Tue May 05 10:46:06 PDT 2015,Tue May 05 11:03:53 PDT 2015,,,,,,[],{},17.583583333333333
36,7612,cause_effect_prior,Jacob,best_guess,M,15,poems,rhymed,<strong>Jacob wrote  15 poems.</strong>,wrote __,7,F,9,English,2,Male,30,"Pretty interesting, though the houses one was confusing ""how many houses bleeped""? Makes no sense to me.",Yes,2,Windows,768,1024,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,37TRT2X24QQPCG25A8F3VW78FB4JBY,36,Submitted,Wed May 06 03:43:53 PDT 2015,Tue May 05 10:46:06 PDT 2015,Tue May 05 11:03:53 PDT 2015,,,,,,[],{},17.583583333333333
36,9794,cause_effect_prior,Samantha,confidence,F,15,balloons,popped,<strong>Samantha poked  15 balloons  with a pin.</strong>,poked __ with a pin,1,M,10,English,2,Male,30,"Pretty interesting, though the houses one was confusing ""how many houses bleeped""? Makes no sense to me.",Yes,2,Windows,768,1024,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,37TRT2X24QQPCG25A8F3VW78FB4JBY,36,Submitted,Wed May 06 03:43:53 PDT 2015,Tue May 05 10:46:06 PDT 2015,Tue May 05 11:03:53 PDT 2015,,,,,,[],{},17.583583333333333
36,9794,cause_effect_prior,Samantha,ci_low,F,15,balloons,popped,<strong>Samantha poked  15 balloons  with a pin.</strong>,poked __ with a pin,10,M,10,English,2,Male,30,"Pretty interesting, though the houses one was confusing ""how many houses bleeped""? Makes no sense to me.",Yes,2,Windows,768,1024,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,37TRT2X24QQPCG25A8F3VW78FB4JBY,36,Submitted,Wed May 06 03:43:53 PDT 2015,Tue May 05 10:46:06 PDT 2015,Tue May 05 11:03:53 PDT 2015,,,,,,[],{},17.583583333333333
36,9794,cause_effect_prior,Samantha,ci_high,F,15,balloons,popped,<strong>Samantha poked  15 balloons  with a pin.</strong>,poked __ with a pin,15,M,10,English,2,Male,30,"Pretty interesting, though the houses one was confusing ""how many houses bleeped""? Makes no sense to me.",Yes,2,Windows,768,1024,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,37TRT2X24QQPCG25A8F3VW78FB4JBY,36,Submitted,Wed May 06 03:43:53 PDT 2015,Tue May 05 10:46:06 PDT 2015,Tue May 05 11:03:53 PDT 2015,,,,,,[],{},17.583583333333333
36,9794,cause_effect_prior,Samantha,best_guess,F,15,balloons,popped,<strong>Samantha poked  15 balloons  with a pin.</strong>,poked __ with a pin,15,M,10,English,2,Male,30,"Pretty interesting, though the houses one was confusing ""how many houses bleeped""? Makes no sense to me.",Yes,2,Windows,768,1024,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,37TRT2X24QQPCG25A8F3VW78FB4JBY,36,Submitted,Wed May 06 03:43:53 PDT 2015,Tue May 05 10:46:06 PDT 2015,Tue May 05 11:03:53 PDT 2015,,,,,,[],{},17.583583333333333
36,10540,cause_effect_prior,William,confidence,M,15,eggs,exploded,<strong>William heated up  15 eggs  in a microwave.</strong>,heated up __ in a microwave,0.77,M,11,English,2,Male,30,"Pretty interesting, though the houses one was confusing ""how many houses bleeped""? Makes no sense to me.",Yes,2,Windows,768,1024,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,37TRT2X24QQPCG25A8F3VW78FB4JBY,36,Submitted,Wed May 06 03:43:53 PDT 2015,Tue May 05 10:46:06 PDT 2015,Tue May 05 11:03:53 PDT 2015,,,,,,[],{},17.583583333333333
36,10540,cause_effect_prior,William,ci_low,M,15,eggs,exploded,<strong>William heated up  15 eggs  in a microwave.</strong>,heated up __ in a microwave,5,M,11,English,2,Male,30,"Pretty interesting, though the houses one was confusing ""how many houses bleeped""? Makes no sense to me.",Yes,2,Windows,768,1024,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,37TRT2X24QQPCG25A8F3VW78FB4JBY,36,Submitted,Wed May 06 03:43:53 PDT 2015,Tue May 05 10:46:06 PDT 2015,Tue May 05 11:03:53 PDT 2015,,,,,,[],{},17.583583333333333
36,10540,cause_effect_prior,William,ci_high,M,15,eggs,exploded,<strong>William heated up  15 eggs  in a microwave.</strong>,heated up __ in a microwave,15,M,11,English,2,Male,30,"Pretty interesting, though the houses one was confusing ""how many houses bleeped""? Makes no sense to me.",Yes,2,Windows,768,1024,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,37TRT2X24QQPCG25A8F3VW78FB4JBY,36,Submitted,Wed May 06 03:43:53 PDT 2015,Tue May 05 10:46:06 PDT 2015,Tue May 05 11:03:53 PDT 2015,,,,,,[],{},17.583583333333333
36,10540,cause_effect_prior,William,best_guess,M,15,eggs,exploded,<strong>William heated up  15 eggs  in a microwave.</strong>,heated up __ in a microwave,11,M,11,English,2,Male,30,"Pretty interesting, though the houses one was confusing ""how many houses bleeped""? Makes no sense to me.",Yes,2,Windows,768,1024,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,37TRT2X24QQPCG25A8F3VW78FB4JBY,36,Submitted,Wed May 06 03:43:53 PDT 2015,Tue May 05 10:46:06 PDT 2015,Tue May 05 11:03:53 PDT 2015,,,,,,[],{},17.583583333333333
36,10954,cause_effect_prior,Joshua,confidence,M,15,beads,stuck,<strong>Joshua glued  15 beads  to a piece of paper.</strong>,glued __ to a piece of paper,0.22,F,12,English,2,Male,30,"Pretty interesting, though the houses one was confusing ""how many houses bleeped""? Makes no sense to me.",Yes,2,Windows,768,1024,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,37TRT2X24QQPCG25A8F3VW78FB4JBY,36,Submitted,Wed May 06 03:43:53 PDT 2015,Tue May 05 10:46:06 PDT 2015,Tue May 05 11:03:53 PDT 2015,,,,,,[],{},17.583583333333333
36,10954,cause_effect_prior,Joshua,ci_low,M,15,beads,stuck,<strong>Joshua glued  15 beads  to a piece of paper.</strong>,glued __ to a piece of paper,3,F,12,English,2,Male,30,"Pretty interesting, though the houses one was confusing ""how many houses bleeped""? Makes no sense to me.",Yes,2,Windows,768,1024,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,37TRT2X24QQPCG25A8F3VW78FB4JBY,36,Submitted,Wed May 06 03:43:53 PDT 2015,Tue May 05 10:46:06 PDT 2015,Tue May 05 11:03:53 PDT 2015,,,,,,[],{},17.583583333333333
36,10954,cause_effect_prior,Joshua,ci_high,M,15,beads,stuck,<strong>Joshua glued  15 beads  to a piece of paper.</strong>,glued __ to a piece of paper,15,F,12,English,2,Male,30,"Pretty interesting, though the houses one was confusing ""how many houses bleeped""? Makes no sense to me.",Yes,2,Windows,768,1024,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,37TRT2X24QQPCG25A8F3VW78FB4JBY,36,Submitted,Wed May 06 03:43:53 PDT 2015,Tue May 05 10:46:06 PDT 2015,Tue May 05 11:03:53 PDT 2015,,,,,,[],{},17.583583333333333
36,10954,cause_effect_prior,Joshua,best_guess,M,15,beads,stuck,<strong>Joshua glued  15 beads  to a piece of paper.</strong>,glued __ to a piece of paper,15,F,12,English,2,Male,30,"Pretty interesting, though the houses one was confusing ""how many houses bleeped""? Makes no sense to me.",Yes,2,Windows,768,1024,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,37TRT2X24QQPCG25A8F3VW78FB4JBY,36,Submitted,Wed May 06 03:43:53 PDT 2015,Tue May 05 10:46:06 PDT 2015,Tue May 05 11:03:53 PDT 2015,,,,,,[],{},17.583583333333333
36,9833,cause_effect_prior,Daniel,confidence,M,15,computers,lit up,<strong>Daniel pressed the &quotecharon&quotechar button on  15 computers.</strong>,pressed the &quotecharon&quotechar button on __,1,F,13,English,2,Male,30,"Pretty interesting, though the houses one was confusing ""how many houses bleeped""? Makes no sense to me.",Yes,2,Windows,768,1024,Chrome,337F8MIIMYCV3RIGJJQ8HTQL7DL404,3ISUSNUB1ZE72UJGCQMJRE1OL4JK2O,Language study,A 10-minute experiment where you answer some questions about events,language experiment study communication stanford fun cognitive science,$0.80,Tue May 05 10:43:03 PDT 2015,60,0,0,0,Reviewable,NotReviewed,1 cond,2400,60000,Thu Jun 04 10:43:03 PDT 2015,https://requester.mturk.com/mturk/manageHIT?HITId=337F8MIIMYCV3RIGJJQ8HTQL7DL404,37TRT2X24QQPCG25A8F3VW78FB4JBY,36,Submitted,Wed May 06 03:43:53 PDT 2015,Tue May 05 10:46:06 PDT 2015,Tue May 05 11:03:53 PDT 2015,,,,,,[],{},17.583583333333333
